Instruction,Gold Standard Response (Tunisian Arabic)
"صنّف الخدمة هذي: مطعم، خدمات منزلية، خدمات سيارات، ولا متفرقات، بالاعتماد عالتخصص الموصوف.
الإدخال:
""اتصل بينا عالرقم 650-636-4884 ولا زور موقعنا باش تاخذ تسعيرة. المحل هذا مختص في كفرات جديدة وتصليح عام للسيارات. عنا كل انواع الكفرات في المحل وعنا مجموعة واسعة لكل الميزانيات وانواع السيارات. اذا ماكش عارف شنوة يلزمك، فمة خبراء حاضرين يعاونوك تختار الكفر اللي يناسبك. زادا عنا كفرات للمركبات التجارية ونخدمو اساطيل مختلفة.""
",خدمات سيارات
"قلّي اقتراحاتك باش النص يولّي صحيح لغويًا اكثر.
الإدخال:
""هذي المرة الثانية اللي نجي فيها هنا، والجو العام، والماكلة كانو رائعين.""",هذي المرة الثانية اللي نجي فيها لهنا، وكان الجو العام والماكلة رائعين.
"باستعمال المكوّنات المتوفرة، حضّر وصفة عشاء.
الإدخال:
""كالي + زبدة اللوز + خل تفاح + نيكتار الاغاف + تاماري""","نجم تعمل سلطة صحية ولذيذة:

قصّ أوراق الكالي صغار وصب عليهم شوية خل تفاح.

زيد مغرفا صغيرة من نيكتار الأغاف و مغرفا من صوص التاماري (بديل صحي للصويا).

خلّط المكونات مليح.

فوقهم، زين بملعقة صغيرة زبدة لوز."
"صنّف المنتج المذکور: إلكترونيات، كومبيوترات، منزل ذكي، ولا فنون وحرف.
الإدخال: ""غوغل نيست لورنينغ ثيرموستات""
",منزل ذكي
"قدّم تعليمات للتمرين المعطى.
الإدخال: ""رفع الساقين""","تمد على ظهرك فوق سجادة رياضية.

حطّ يديك على الجنبين.

ارفع ساقيك مع بعض حتى يكونو عامدين على الأرض (زاوية 90°).

هبطهم ببطء بدون ما تلمس الأرض، وعاود."
"عاود كتابة النص وعدّل الأخطاء الإملائية.
الإدخال:
""هو يحل مشاكل عامة وفريدة لكل فريق.""",هو يحلّ مشاكل عامة وخاصة بكل فريق
"اكتب اضداد للكلمة المعطاة.
الإدخال: ""يتوّج""
","يعزل

يطرد

يسقط

يفشل

يُهزم"
"اكتب صيغة اتش تي ام ال للعملية المطلوبة.
الإدخال: ""اضافة صورة للصفحة""","<img src=""image.jpg"" alt=""وصف الصورة"">"
"حدّد شنوّا هي لغة البرمجة اللي مكتوب بيها الكود.
الإدخال:
if (20 > 18) { printf(""20 is greater than 18""); }",اللغة هي: C
"قرّر نوع الكلمة المأكّد عليها في الجملة.
الإدخال:
""المدرسة باش _تواصل خلال الشتاء""","الكلمة المأكّد عليها هي: تواصل
نوعها: فعل"
"فسّر شنوة تعني الكلمة المأكّد عليها للصغار.
الإدخال:
""_حافظ على الوعد""
","الكلمة ""حافظ"" معناها ما تنساش وتفي بكلامك.
 يعني وقت تقول حاجة أو توعد حد، لازم تعملها وما تكذبش.
"
"طوّل الجملة المعطاة وزيدلها تفاصيل.
الإدخال:
""غيّرتلي حياتي.""
",غيّرتلي حياتي ، بدّلتلي نظرتي للدنيا ، حسّيت روحي تولّدت مرّة أخر
"استخرج عنوان العقار من قسم ""حول هالمكان"" في اير بي ان بي.
الإدخال:
""مخبّي في مرتفعات مدينة تعدين قديمة اسمها غراس فالي في كاليفورنيا، الشاليه هذا واسع وعجيب، يدعوك تعيش الطبيعة مع العايلة، الاصحاب والحيوانات. تمتع بالجاكوزي، ملعب الباسكت، دار فوق الشجرة، غرفة صغار، باربيكيو، مكان للنار، سينما برا، وزيد. ساعة من طااهو وعشر دقائق للمدينة، ديما عندك اماكن جديدة تستكشفها.""",غراس فالي، كاليفورنيا
"صمّم تحدي تدريبي بسيط في سترافا ينجمو كل الناس يشاركو فيه.
الإدخال:
","اسمُه ""30 كيلومتر في جمعة""!
الفكرة إنّك تحاول تجري ولا تمشي 30 كيلومتر في جمعة، أي واحد ينجم يشارك، تنجّم تقسّم المسافة كيما تحب. الهدف هو الحركة والاستمرارية، موش السرعة!"
"اقترح شوية اسماء لجروب ودّي في تيلغرام.
الإدخال:","
قهوة و حكاية

جمعتنا حكاية

شكون هوني؟

دردرة ديلي

شيل & شات"
"اكتب طريقة نطق الكلمة المعطاة بنظام ""قاموس نطق غوغل"".
الإدخال: ""interpretations",/ɪnˌtɜr.prəˈteɪ.ʃənz/
"اشرح معنى العبارة هذي بطريقة بسيطة، واذا تحب اعطي مثال.
الإدخال:
""مع شوية ليونة فيهم""",يعني ما يكونوش صارمين برشة، يكون فيهم شوية مرونة ويتفهمو الوضعيات.
"وصف الوظيفة ( هو وثيقة توضّح بوضوح المتطلّبات، المهام، المسؤوليات، والمهارات اللازمة للقيام بدور معيّن. يلزمك تكتب وصف وظيفة بالاعتماد على المعلومات المعطاة. لازم ترتّب المسؤوليات والمهام في ترتيب منطقي. تذكّر إنو الموظفين المحتملين ياخذو أول انطباع على شركتك من وصف الوظيفة، يعني لازم وصف الوظيفة يبيّن جاذبية شركتك.
الإدخال:
الشركة:اسم الشركة

الوظيفة: مهندس برمجيات 

المسؤوليات الوظيفية:

استلام وتنفيذ مراجعات الكود مع مهندسين آخرين.
كتابة اختبارات وحدة ، اندماج ، ومن البداية للنهاية  للتأكّد من الوظائف باستعمال أُطر الاختبارات التلقائية كيما Pytest.
التعاون مع زملاء مهندسي البرمجيات لتطوير الخصائص اللي يطلبوها أصحاب المصلحة في الشركة .
المشاركة في فرق أجايل لتطوير، واختبار، وتتبع وإصلاح أنظمة معالجة بيانات معقّدة وتطبيقات تحليل البيانات باستعمال أنظمة المعالجة الكبرى كيما Apache Spark.
تشخيص الأخطاء وإصلاحها والقيام بتحليل السبب الجذري  للأعطاب والعيوب.
المهارات والخبرة اللي تلزم للنجاح:

خبرة في لغة برمجة حديثة. نستعمل بايثون وPySpark بكثرة.
خبرة في أنظمة الكلاود كيما AWS ولا Azure
خبرة في كتابة استعلامات SQL
مهارات اتصال كتابية وشفاهية قوية
حبّ للعمل في بيئة تعاونية عالية
بعض الخبرة في التصوّر البياني  كيما Tableau ولا PowerBI ينجم يعاون","لمحة سريعة: نلوجو على مهندس/ة برمجيات يحبّ التعلّم، يخدم معا فريق، ويقدّم جودة عالية في أنظمة معالجة البيانات والتحليلات.

المسؤوليات :

التعاون مع تيم السوفتوير لتنفيذ الخصائص المطلوبة من أصحاب المصلحة.

المشاركة ضمن فرق Agile لتطوير/اختبار/تتبع/إصلاح أنظمة معالجة بيانات معقّدة وتطبيقات تحليلات باستعمال Apache Spark.

كتابة اختبارات Unit / Integration / End‑to‑End باستعمال Pytest و حاجات مشابهة لضمان الجودة.

تعمل و تراجع الكود مع بقية المهندسين وتحسن في الكود.

تشخيص الأعطال، تحليل السبب الجذري، وإصلاح العيوب بكفاءة.

المهارات والخبرة:

باهي في لغة برمجة حديثة (نستعمل Python وPySpark بكثرة).

خبرة في Cloud (AWS أو Azure).

خبرة في SQL .

تواصل كتابي وشفهي باهين.

روح تعاون عالية.

معرفة بـ Tableau أو Power BI تُعتبر ميزة.

علاش تنضمّ لينا؟ بيئة تعاونية، تحدّيات تقنية حقيقية، فرص نموّ وتعلّم مستمر."
"بالنظر للسبب اللي يخلّي الرفض، اكتب رسالة رفض مهذّبة باش تبلّغ مرشّح إنو ما تمّش اختياره.
الإدخال:
السبب: جيت في المرتبة الثانية","موضوع: نتيجة الترشّح على منصب مهندس برمجيات
مرحبًا [الاسم]،
نشكرك علا وقتك ومجهودك خلال مراحل الانتداب. للأسف، قرّرنا نكملوا مع مرشّح آخر لاقى احتياجاتنا الحالية بشكل طفيف أكثر، وجاك الترتيب الثاني. أداؤك كان ممتاز ونبقاو سعداء نحافظوا على سيرتك الذاتية لفرص جاية. بالتوفيق، ونأمل نلتقيو قريب.
تحياتنا،
[اسم الشركة]"
